area,manure,urea,npk,nitrogen,rain_sow,rain_flow,rain_cycle,rain_year,tillage_ca,tillage_till,village_Ambohimiarina,village_Ambohitsilaozana,village_Ambongabe,village_Ampitatsimo,village_Antsahamamy,soil_hillside,soil_lowland,CA_year_num,x24d_bin,glypho_bin,interaction_till_rain_sow,interaction_ca_rain_sow,interaction_till_rain_flow,interaction_ca_rain_flow,interaction_till_rain_cycle,interaction_ca_rain_cycle,interaction_till_rain_year,interaction_ca_rain_year,interaction_till_nitrogen,interaction_ca_nitrogen,interaction_till_area,interaction_ca_area,ratio_N_urea,ratio_N_manure,total_npk,sow_day_of_year,rain_cycle_squared,nitrogen_squared,area_squared,interaction_rain_nitrogen,interaction_rain_area,water_stress
8.0,3125.0,50.0,0.0,23.0,145.9,0.0,616.5,806.1,False,True,False,False,True,False,False,False,True,0,1,0,145.9,0.0,0.0,0.0,616.5,0.0,806.1,0.0,23.0,0.0,8.0,0.0,0.45999080018399635,0.007359997644800753,0.0,3,380072.25,529.0,64.0,14179.5,4932.0,1
0.2,0.0,0.0,0.0,0.0,63.9,342.6,927.9,1089.9,False,True,False,True,False,False,False,False,True,0,0,0,63.9,0.0,342.6,0.0,927.9,0.0,1089.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,363,860998.4099999999,0.0,0.04000000000000001,0.0,185.58,0
0.4,0.0,0.0,0.0,0.0,83.2,67.3,946.1,1089.9,False,True,False,True,False,False,False,False,True,0,0,0,83.2,0.0,67.3,0.0,946.1,0.0,1089.9,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,344,895105.2100000001,0.0,0.16000000000000003,0.0,378.44000000000005,0
0.2,0.0,0.0,0.0,0.0,31.1,99.7,939.2,1089.9,True,False,False,True,False,False,False,False,True,1,0,0,0.0,31.1,0.0,99.7,0.0,939.2,0.0,1089.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,349,882096.6400000001,0.0,0.04000000000000001,0.0,187.84000000000003,0
0.3,3000.0,0.0,0.0,0.0,37.3,286.0,804.5,939.0,True,False,False,False,False,False,True,True,False,4,0,0,0.0,37.3,0.0,286.0,0.0,804.5,0.0,939.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,353,647220.25,0.0,0.09,0.0,241.35,0
70.0,1666.7,50.0,0.0,23.0,44.7,6.0,1307.7,1331.2,True,False,False,False,False,False,True,False,True,1,0,0,0.0,44.7,0.0,6.0,0.0,1307.7,0.0,1331.2,0.0,23.0,0.0,70.0,0.45999080018399635,0.013799715725856048,0.0,354,1710079.29,529.0,4900.0,30077.100000000002,91539.0,0
0.2,0.0,0.0,0.0,0.0,47.5,43.7,760.6,1164.1,False,True,False,False,True,False,False,False,True,0,0,0,47.5,0.0,43.7,0.0,760.6,0.0,1164.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,324,578512.36,0.0,0.04000000000000001,0.0,152.12,1
25.0,3500.0,0.0,0.0,0.0,138.0,119.9,958.9,1108.4,True,False,False,False,True,False,False,False,True,1,0,0,0.0,138.0,0.0,119.9,0.0,958.9,0.0,1108.4,0.0,0.0,0.0,25.0,0.0,0.0,0.0,327,919489.21,0.0,625.0,0.0,23972.5,0
15.0,4166.7,66.7,0.0,30.682,124.5,101.9,911.9,1108.4,True,False,False,False,True,False,False,False,True,1,0,0,0.0,124.5,0.0,101.9,0.0,911.9,0.0,1108.4,0.0,30.682,0.0,15.0,0.45999310355167083,0.007363619323776772,0.0,331,831561.61,941.3851239999999,225.0,27978.9158,13678.5,0
0.4,1500.0,0.0,0.0,0.0,29.7,106.8,717.2,1142.3,False,True,False,False,False,False,True,False,True,0,0,0,29.7,0.0,106.8,0.0,717.2,0.0,1142.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,335,514375.8400000001,0.0,0.16000000000000003,0.0,286.88000000000005,1
60.0,4166.7,120.0,200.0,77.2,83.1,134.2,1166.6,1320.5,False,True,False,True,False,False,False,False,True,0,0,0,83.1,0.0,134.2,0.0,1166.6,0.0,1320.5,0.0,77.2,0.0,60.0,0.0,0.6433279722668978,0.018527847330537996,200.0,363,1360955.5599999998,5959.84,3600.0,90061.51999999999,69996.0,0
0.1,0.0,0.0,0.0,0.0,36.8,227.4,895.6,1105.0,False,True,True,False,False,False,False,False,True,0,0,0,36.8,0.0,227.4,0.0,895.6,0.0,1105.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,352,802099.36,0.0,0.010000000000000002,0.0,89.56,0
0.1,0.0,0.0,0.0,0.0,57.8,15.4,1024.4,1331.4,True,False,True,False,False,False,False,False,True,4,0,0,0.0,57.8,0.0,15.4,0.0,1024.4,0.0,1331.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,349,1049395.36,0.0,0.010000000000000002,0.0,102.44000000000001,0
0.1,0.0,0.0,0.0,0.0,25.0,406.5,685.3,801.7,True,False,False,False,True,False,False,False,True,4,1,1,0.0,25.0,0.0,406.5,0.0,685.3,0.0,801.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,356,469636.0899999999,0.0,0.010000000000000002,0.0,68.53,1
7.2,5555.6,41.7,97.2,29.874,108.5,24.0,794.0,948.0,True,False,False,False,False,True,False,True,False,2,1,1,0.0,108.5,0.0,24.0,0.0,794.0,0.0,948.0,0.0,29.874,0.0,7.2,0.7163856981846958,0.0053772760138822056,97.2,365,630436.0,892.4558759999999,51.84,23719.956,5716.8,1
23.1,1666.7,0.0,51.9,5.709,117.0,201.4,1214.3,1288.7,True,False,True,False,False,False,False,False,True,2,0,0,0.0,117.0,0.0,201.4,0.0,1214.3,0.0,1288.7,0.0,5.709,0.0,23.1,5708.999999999999,0.0034253294382135726,51.9,324,1474524.49,32.592681,533.61,6932.4387,28050.33,0
0.1,0.0,0.0,0.0,0.0,15.2,342.0,944.2,1331.4,False,True,True,False,False,False,False,False,True,0,0,0,15.2,0.0,342.0,0.0,944.2,0.0,1331.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,333,891513.6400000001,0.0,0.010000000000000002,0.0,94.42000000000002,0
0.2,0.0,0.0,0.0,0.0,91.5,27.9,1011.0,1089.9,False,True,False,True,False,False,False,False,True,0,0,0,91.5,0.0,27.9,0.0,1011.0,0.0,1089.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,337,1022121.0,0.0,0.04000000000000001,0.0,202.20000000000002,0
0.2,0.0,0.0,0.0,0.0,33.4,363.2,896.2,1105.0,False,True,True,False,False,False,False,False,True,0,0,0,33.4,0.0,363.2,0.0,896.2,0.0,1105.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,355,803174.4400000001,0.0,0.04000000000000001,0.0,179.24,0
167.0,0.0,61.0,119.8,41.238,2.2,282.6,1018.0,1062.2,False,True,True,False,False,False,False,False,True,0,1,1,2.2,0.0,282.6,0.0,1018.0,0.0,1062.2,0.0,41.238,0.0,167.0,0.0,0.6760217045622203,41238.0,119.8,338,1036324.0,1700.5726439999999,27889.0,41980.284,170006.0,0
0.1,0.0,0.0,0.0,0.0,123.8,139.7,785.9,1227.0,False,True,False,True,False,False,False,False,True,0,0,0,123.8,0.0,139.7,0.0,785.9,0.0,1227.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,327,617638.8099999999,0.0,0.010000000000000002,0.0,78.59,1
0.2,800.0,0.0,0.0,0.0,31.7,117.3,725.9,1142.3,True,False,False,False,False,False,True,True,False,3,0,0,0.0,31.7,0.0,117.3,0.0,725.9,0.0,1142.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,337,526930.8099999999,0.0,0.04000000000000001,0.0,145.18,1
0.1,0.0,0.0,0.0,0.0,20.4,164.9,929.1,1089.9,False,True,False,True,False,False,False,False,True,0,0,0,20.4,0.0,164.9,0.0,929.1,0.0,1089.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,353,863226.81,0.0,0.010000000000000002,0.0,92.91000000000001,0
1.0,0.0,0.0,100.0,11.0,117.2,199.4,1188.9,1288.7,False,True,True,False,False,False,False,True,False,0,0,0,117.2,0.0,199.4,0.0,1188.9,0.0,1288.7,0.0,11.0,0.0,1.0,0.0,11000.0,11000.0,100.0,326,1413483.2100000002,121.0,1.0,13077.900000000001,1188.9,0
0.1,0.0,0.0,0.0,0.0,104.2,304.0,894.0,1105.0,False,True,True,False,False,False,False,False,True,0,0,0,104.2,0.0,304.0,0.0,894.0,0.0,1105.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,364,799236.0,0.0,0.010000000000000002,0.0,89.4,0
20.0,3250.0,0.0,75.0,8.25,91.6,72.0,990.6,1062.2,False,True,True,False,False,False,False,False,True,0,1,1,91.6,0.0,72.0,0.0,990.6,0.0,1062.2,0.0,8.25,0.0,20.0,0.0,8250.0,0.00253846075739669,75.0,352,981288.3600000001,68.0625,400.0,8172.45,19812.0,0
43.3,4046.2,0.0,0.0,0.0,76.6,66.6,718.5,875.4,True,False,False,False,False,False,True,True,False,2,1,0,0.0,76.6,0.0,66.6,0.0,718.5,0.0,875.4,0.0,0.0,0.0,43.3,0.0,0.0,0.0,365,516242.25,0.0,1874.8899999999996,0.0,31111.05,1
20.0,1666.7,100.0,0.0,46.0,124.5,101.9,911.9,1108.4,True,False,False,False,True,False,False,False,True,1,0,0,0.0,124.5,0.0,101.9,0.0,911.9,0.0,1108.4,0.0,46.0,0.0,20.0,0.45999540004599954,0.027599431451712095,0.0,331,831561.61,2116.0,400.0,41947.4,18238.0,0
0.1,0.0,0.0,0.0,0.0,84.4,57.7,973.3,1089.9,True,False,False,True,False,False,False,False,True,2,0,0,0.0,84.4,0.0,57.7,0.0,973.3,0.0,1089.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,338,947312.8899999999,0.0,0.010000000000000002,0.0,97.33,0
21.0,2750.0,38.1,0.0,17.526,17.8,222.8,1325.5,1331.2,False,True,False,False,False,False,True,True,False,0,0,0,17.8,0.0,222.8,0.0,1325.5,0.0,1331.2,0.0,17.526,0.0,21.0,0.0,0.45998792682606754,0.006373088591604148,0.0,341,1756950.25,307.16067599999997,441.0,23230.713,27835.5,0
0.1,0.0,0.0,0.0,0.0,90.0,34.4,928.6,1105.0,False,True,True,False,False,False,False,False,True,0,0,0,90.0,0.0,34.4,0.0,928.6,0.0,1105.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,345,862297.9600000001,0.0,0.010000000000000002,0.0,92.86000000000001,0
0.3,1250.0,0.0,0.0,0.0,70.1,169.2,769.6,1227.0,False,True,False,True,False,False,False,True,False,0,0,0,70.1,0.0,169.2,0.0,769.6,0.0,1227.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,333,592284.16,0.0,0.09,0.0,230.88,1
32.9,3125.0,115.5,197.6,74.866,18.1,150.0,1176.3,1320.5,False,True,False,True,False,False,False,False,True,0,0,0,18.1,0.0,150.0,0.0,1176.3,0.0,1320.5,0.0,74.866,0.0,32.9,0.0,0.64818486420031,0.02395711233372405,197.6,338,1383681.69,5604.917956,1082.4099999999999,88064.8758,38700.27,0
0.5,0.0,0.0,0.0,0.0,79.0,55.4,836.3,939.0,False,True,False,False,False,False,True,True,False,0,0,0,79.0,0.0,55.4,0.0,836.3,0.0,939.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,344,699397.69,0.0,0.25,0.0,418.15,0
0.2,0.0,0.0,0.0,0.0,17.6,191.0,982.8,1105.0,True,False,True,False,False,False,False,False,True,1,0,0,0.0,17.6,0.0,191.0,0.0,982.8,0.0,1105.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,318,965895.84,0.0,0.04000000000000001,0.0,196.56,0
0.1,0.0,0.0,0.0,0.0,136.2,153.4,916.0,1331.4,True,False,True,False,False,False,False,False,True,3,0,1,0.0,136.2,0.0,153.4,0.0,916.0,0.0,1331.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,320,839056.0,0.0,0.010000000000000002,0.0,91.60000000000001,0
3.7,2702.7,0.0,162.2,17.842,154.0,53.8,978.6,1062.2,False,True,True,False,False,False,False,False,True,0,0,0,154.0,0.0,53.8,0.0,978.6,0.0,1062.2,0.0,17.842,0.0,3.7,0.0,17842.0,0.006601544158972819,162.2,356,957657.9600000001,318.33696399999997,13.690000000000001,17460.1812,3620.82,0
18.0,2777.8,38.9,138.9,33.173,45.6,15.1,713.4,875.4,False,True,False,False,False,False,True,True,False,0,0,0,45.6,0.0,15.1,0.0,713.4,0.0,875.4,0.0,33.173,0.0,18.0,0.0,0.8527544279067377,0.011942180163373834,138.9,6,508939.55999999994,1100.4479290000002,324.0,23665.6182,12841.199999999999,1
0.1,250.0,0.0,0.0,0.0,53.2,335.2,928.0,1331.4,False,True,True,False,False,False,False,False,True,0,0,0,53.2,0.0,335.2,0.0,928.0,0.0,1331.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,329,861184.0,0.0,0.010000000000000002,0.0,92.80000000000001,0
0.1,0.0,0.0,0.0,0.0,4.2,145.6,738.4,1105.0,True,False,True,False,False,False,False,False,True,3,0,0,0.0,4.2,0.0,145.6,0.0,738.4,0.0,1105.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,310,545234.5599999999,0.0,0.010000000000000002,0.0,73.84,1
0.2,0.0,0.0,0.0,0.0,20.5,114.4,931.0,1089.9,True,False,False,True,False,False,False,False,True,1,0,0,0.0,20.5,0.0,114.4,0.0,931.0,0.0,1089.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,351,866761.0,0.0,0.04000000000000001,0.0,186.20000000000002,0
50.0,0.0,80.0,0.0,36.8,164.5,244.5,870.1,1108.4,False,True,False,False,True,False,False,False,True,0,0,0,164.5,0.0,244.5,0.0,870.1,0.0,1108.4,0.0,36.8,0.0,50.0,0.0,0.45999425007187406,36800.0,0.0,5,757074.01,1354.2399999999998,2500.0,32019.679999999997,43505.0,0
45.0,5000.0,33.3,66.7,22.655,47.0,42.5,862.0,948.0,True,False,False,False,False,True,False,False,True,1,0,0,0.0,47.0,0.0,42.5,0.0,862.0,0.0,948.0,0.0,22.655,0.0,45.0,0.6803099006035856,0.004530999093800181,66.7,353,743044.0,513.2490250000001,2025.0,19528.61,38790.0,0
7.0,3500.0,57.1,171.4,45.12,124.5,101.9,911.9,1108.4,True,False,False,False,True,False,False,False,True,2,0,0,0.0,124.5,0.0,101.9,0.0,911.9,0.0,1108.4,0.0,45.12,0.0,7.0,0.7901788059753769,0.012891424888164317,171.4,331,831561.61,2035.8143999999998,49.0,41144.928,6383.3,0
11.0,4545.5,90.9,145.5,57.819,60.2,237.8,1176.5,1320.5,True,False,False,True,False,False,False,False,True,1,0,0,0.0,60.2,0.0,237.8,0.0,1176.5,0.0,1320.5,0.0,57.819,0.0,11.0,0.6360656098392756,0.012720050001088988,145.5,333,1384152.25,3343.0367610000003,121.0,68024.05350000001,12941.5,0
0.5,0.0,0.0,0.0,0.0,127.4,244.9,731.8,900.1,False,True,False,False,False,True,False,True,False,0,0,0,127.4,0.0,244.9,0.0,731.8,0.0,900.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,363,535531.24,0.0,0.25,0.0,365.9,1
150.0,4000.0,0.0,50.0,5.5,0.0,332.6,1308.7,1331.2,False,True,False,False,False,False,True,True,False,0,0,0,0.0,0.0,332.6,0.0,1308.7,0.0,1331.2,0.0,5.5,0.0,150.0,0.0,5500.0,0.001374999656250086,50.0,328,1712695.6900000002,30.25,22500.0,7197.85,196305.0,0
0.0,200.0,0.0,0.0,0.0,35.8,225.4,957.0,1331.4,True,False,True,False,False,False,False,False,True,1,0,0,0.0,35.8,0.0,225.4,0.0,957.0,0.0,1331.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341,915849.0,0.0,0.0,0.0,0.0,0
0.4,750.0,0.0,0.0,0.0,97.5,169.3,759.6,1227.0,True,False,False,True,False,False,False,False,True,3,0,1,0.0,97.5,0.0,169.3,0.0,759.6,0.0,1227.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,331,576992.16,0.0,0.16000000000000003,0.0,303.84000000000003,1
33.5,0.0,74.7,104.6,45.868,2.2,275.4,1018.0,1062.2,False,True,True,False,False,False,False,False,True,0,1,1,2.2,0.0,275.4,0.0,1018.0,0.0,1062.2,0.0,45.868,0.0,33.5,0.0,0.6140212313088178,45868.0,104.6,339,1036324.0,2103.8734240000003,1122.25,46693.624,34103.0,0
3.0,3225.8,83.3,133.3,52.981,73.0,115.3,910.4,1108.4,False,True,False,False,True,False,False,False,True,0,0,1,73.0,0.0,115.3,0.0,910.4,0.0,1108.4,0.0,52.981,0.0,3.0,0.0,0.6360187752848105,0.016424137756792807,133.3,333,828828.1599999999,2806.986361,9.0,48233.9024,2731.2,0
0.1,0.0,0.0,0.0,0.0,32.8,216.1,804.5,939.0,True,False,False,False,False,False,True,True,False,2,0,0,0.0,32.8,0.0,216.1,0.0,804.5,0.0,939.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,351,647220.25,0.0,0.010000000000000002,0.0,80.45,0
9.1,0.0,0.0,110.3,12.133,198.2,43.4,934.2,1062.2,True,False,True,False,False,False,False,False,True,4,0,1,0.0,198.2,0.0,43.4,0.0,934.2,0.0,1062.2,0.0,12.133,0.0,9.1,12132.999999999998,12132.999999999998,110.3,358,872729.6400000001,147.20968899999997,82.80999999999999,11334.6486,8501.22,0
20.7,2421.3,48.4,0.0,22.264,79.6,15.1,714.2,875.4,True,False,False,False,False,False,True,False,True,1,0,1,0.0,79.6,0.0,15.1,0.0,714.2,0.0,875.4,0.0,22.264,0.0,20.7,0.45999049606413095,0.00919505670711737,0.0,4,510081.6400000001,495.68569599999995,428.48999999999995,15900.9488,14783.94,1
0.2,700.0,0.0,0.0,0.0,13.1,3.1,933.3,1142.3,True,False,False,False,False,False,True,False,True,1,0,0,0.0,13.1,0.0,3.1,0.0,933.3,0.0,1142.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,353,871048.8899999999,0.0,0.04000000000000001,0.0,186.66,0
0.8,0.0,0.0,0.0,0.0,30.6,106.8,717.2,1142.3,False,True,False,False,False,False,True,True,False,0,0,0,30.6,0.0,106.8,0.0,717.2,0.0,1142.3,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,334,514375.8400000001,0.0,0.6400000000000001,0.0,573.7600000000001,1
0.2,0.0,0.0,0.0,0.0,92.2,26.2,1015.7,1089.9,True,False,False,True,False,False,False,False,True,1,0,0,0.0,92.2,0.0,26.2,0.0,1015.7,0.0,1089.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,336,1031646.4900000001,0.0,0.04000000000000001,0.0,203.14000000000001,0
7.0,2571.4,57.1,104.3,37.739,64.0,41.0,862.0,948.0,True,False,False,False,False,True,False,True,False,2,1,1,0.0,64.0,0.0,41.0,0.0,862.0,0.0,948.0,0.0,37.739,0.0,7.0,0.6609166214251939,0.014676435141776795,104.3,355,743044.0,1424.2321209999998,49.0,32531.017999999996,6034.0,0
0.1,0.0,0.0,0.0,0.0,56.7,55.4,836.3,939.0,True,False,False,False,False,False,True,True,False,2,0,0,0.0,56.7,0.0,55.4,0.0,836.3,0.0,939.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,345,699397.69,0.0,0.010000000000000002,0.0,83.63,0
0.3,0.0,0.0,0.0,0.0,83.2,67.3,946.1,1089.9,True,False,False,True,False,False,False,False,True,1,0,0,0.0,83.2,0.0,67.3,0.0,946.1,0.0,1089.9,0.0,0.0,0.0,0.3,0.0,0.0,0.0,344,895105.2100000001,0.0,0.09,0.0,283.83,0
0.2,900.0,8.0,30.0,6.98,44.6,2.2,1023.4,1331.4,False,True,True,False,False,False,False,False,True,0,0,0,44.6,0.0,2.2,0.0,1023.4,0.0,1331.4,0.0,6.98,0.0,0.2,0.0,0.8723909511311088,0.0077555469382811805,30.0,354,1047347.5599999999,48.720400000000005,0.04000000000000001,7143.332,204.68,0
0.2,0.0,0.0,0.0,0.0,4.4,192.4,696.0,1105.0,False,True,True,False,False,False,False,False,True,0,0,0,4.4,0.0,192.4,0.0,696.0,0.0,1105.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,306,484416.0,0.0,0.04000000000000001,0.0,139.20000000000002,1
20.0,2900.0,0.0,0.0,0.0,109.8,52.5,770.5,875.4,True,False,False,False,False,False,True,False,True,1,0,0,0.0,109.8,0.0,52.5,0.0,770.5,0.0,875.4,0.0,0.0,0.0,20.0,0.0,0.0,0.0,360,593670.25,0.0,400.0,0.0,15410.0,1
0.4,0.0,10.0,0.0,4.6,72.0,24.0,845.1,1227.0,True,False,False,True,False,False,False,True,False,1,0,1,0.0,72.0,0.0,24.0,0.0,845.1,0.0,1227.0,0.0,4.6,0.0,0.4,0.45995400459954006,4600.0,0.0,357,714194.01,21.159999999999997,0.16000000000000003,3887.4599999999996,338.04,0
10.8,4651.2,0.0,27.9,3.069,103.5,294.1,1258.0,1331.2,False,True,False,False,False,False,True,False,True,0,0,0,103.5,0.0,294.1,0.0,1258.0,0.0,1331.2,0.0,3.069,0.0,10.8,0.0,3069.0,0.0006598295795000044,27.9,1,1582564.0,9.418761,116.64000000000001,3860.802,13586.400000000001,0
10.5,3802.3,71.3,0.0,32.798,122.3,53.3,789.0,875.4,True,False,False,False,False,False,True,True,False,2,0,0,0.0,122.3,0.0,53.3,0.0,789.0,0.0,875.4,0.0,32.798,0.0,10.5,0.45999354847758095,0.008625829464842473,0.0,358,622521.0,1075.708804,110.25,25877.622000000003,8284.5,1
30.0,2750.0,0.0,0.0,0.0,44.7,6.0,1307.7,1331.2,False,True,False,False,False,False,True,True,False,0,0,0,44.7,0.0,6.0,0.0,1307.7,0.0,1331.2,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,354,1710079.29,0.0,900.0,0.0,39231.0,0
11.4,0.0,87.7,0.0,40.342,198.2,43.4,934.2,1062.2,False,True,True,False,False,False,False,False,True,0,0,0,198.2,0.0,43.4,0.0,934.2,0.0,1062.2,0.0,40.342,0.0,11.4,0.0,0.4599947549058733,40342.0,0.0,358,872729.6400000001,1627.476964,129.96,37687.4964,10649.880000000001,0
15.0,2666.7,0.0,66.7,7.337,167.6,41.8,931.0,1062.2,False,True,True,False,False,False,False,False,True,0,1,0,167.6,0.0,41.8,0.0,931.0,0.0,1062.2,0.0,7.337,0.0,15.0,0.0,7337.0,0.0027513395765029524,66.7,360,866761.0,53.831568999999995,225.0,6830.746999999999,13965.0,0
5.8,2921.0,51.5,80.0,32.49,12.5,340.9,836.5,875.4,True,False,False,False,False,False,True,False,True,3,1,0,0.0,12.5,0.0,340.9,0.0,836.5,0.0,875.4,0.0,32.49,0.0,5.8,0.630861536669191,0.011122899307463435,80.0,347,699732.25,1055.6001,33.64,27177.885000000002,4851.7,0
0.2,0.0,0.0,0.0,0.0,79.2,235.2,929.0,1331.4,False,True,True,False,False,False,False,False,True,0,0,0,79.2,0.0,235.2,0.0,929.0,0.0,1331.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,328,863041.0,0.0,0.04000000000000001,0.0,185.8,0
4.5,0.0,55.6,88.9,35.355,91.6,72.0,990.6,1062.2,True,False,True,False,False,False,False,False,True,2,0,1,0.0,91.6,0.0,72.0,0.0,990.6,0.0,1062.2,0.0,35.355,0.0,4.5,0.6358698584557831,35354.99999999999,88.9,352,981288.3600000001,1249.9760249999997,20.25,35022.663,4457.7,0
